,bookId,gsiId,gsiName,cuNames
866,1981736914,1991210967,policy_rewrite,"['CCE Sends Payment Detail To Customer_2', 'Email Confirmation After Payment_2', 'NSL_emailReservedCu', 'Send whatsapp message Reserved CU', 'NSL_smsReservedCu', 'CCE receives request from customer_2', 'Rewrite Intiation_2', 'Customer Makes Payment_2', 'Debit Card Payments_2', 'Sms Confirmation After Payment_2']"
867,1473511863195,2002803519608,Compute Inventory Carrying Cost,"['Display Item Records', 'search reserved cu', 'Select Product Option', 'Search For Item Category', 'Select Item Option', 'Select Option', 'ProceedForProduct', 'Search For Product Category', 'Display Product Records', 'ProccedForItem', 'Display Inventory Carrying Cost']"
868,3860785691,6097542028,Mentor Database,"['Generate Mentor Id', 'Register Mentor']"
869,5387065718,3858377100,NSlhub Invite,"['Enter Login Credentials', 'Regularbirthdaycard', 'templatepricedisplayv2', 'Babyshowercards', 'seasonsgreetingspdf', 'Weddingcards', 'Premiumweddingcard', 'regularsgcard', 'N2', 'Addimagethankyoucard', 'Birthdaycards', 'TC1', 'WC1', 'TC3', 'testpdf0406', 'onlinepayment1105', 'SG1', 'Regularweddingcard', 'TestURL', 'Regularthankyoucard', 'Addimagepdf', 'Selectcardtype', 'Seasonsgreetingcards', 'CG2', 'regularthankyou', 'CG1', 'AddimageSGcard', 'premiumcgpdf', 'Addimagebirthdaycard', 'Get instamojo payment details Reserved CU', 'SG3', 'Premiumthankyoucard', 'N5', 'Addimageweddingcard', 'Regularpdf', 'thankyoupremiumcard', 'premiumcgcard', 'N4', 'CG3', 'Regularcgcard', 'Basic0406', 'Addimagecgcard', 'BD3', 'N1', 'imagebirthdatcard', 'regularweddingpdf', 'Show_details', 'TC2', 'BD1', 'Send Email Reserved CU', 'SG2', 'BD2', 'Premiumbirthdaycards', 'WC2', 'WC3', 'premiumweddingcard', 'N6', 'Thankyoucards', 'Regularcongratulationscard', 'birthday_regular_card', 'emailtemplateinvite', 'Congratulationscards', 'thankyouimagecard', 'Premiumbirthdaycard', 'N3']"
870,570940159782,1494716517998,exception gsi1_0410,['exception_cu1_0410']
871,756132957,2515520608,ItemMaster,"['Record Item Details', 'NSL DateTime Functions', 'NewitemDetails', 'itemIdGenerator']"
872,-2086293921,1498976476519,approve my data,['test090']
873,2771383185,3103073135,Crossword,"['Displayanswers', 'Login ', 'Welcome to Crossword']"
874,6374866311,857775883966,Quiz Master,"['DisplayBadgeForScore', 'passdataforscore', 'PickCriterias', 'CNA2', 'Log_in', 'CNA1', 'search reserved cu', 'Choose Next Action', 'Userid_generator', 'DisplayLeaderBoardNew', 'create reserved cu']"
875,-2086293921,4374770779,Solve the Riddles,"['Begin score', 'Question database Intermediate', 'Beginner level', 'calculate my score', 'DisplayScore', 'Login ', 'Question database Beginner', 'Welcome to Quiz ', 'Score calculation', 'Beginscore', 'Beginner Score', 'BeginScore', 'Intermediate Level', 'Beginner score']"
876,4925748752,2173825081,NSL Policy Quote Management,"['Health_Insurance_Inputs', 'Health Insurance ID Generation', 'QR Code Cu3', 'Share Your Experience Please', 'ID Initiation', 'QR Code CU2', 'Welcome to Brane Insurance', 'NSL Template Report', 'Purchase summary', 'search reserved cu', 'Policy purchase', 'View ePolicy issuance document', 'Automated Processing Path', 'Insurance_Analytics_Response_New', 'Policy Issuance Initiation', 'View Customer ID', 'Explore Products', 'GST value capture', 'GST Application', 'NSL_GenerateQRCode', 'Existing Customer Access Mode', 'NSL String Functions', 'QR Code CU1', 'Enrollment Initiation', 'View Customer Details', 'Your Health Insurance ID Card', 'Customer Experience CU', 'MacMM1', 'Policy ID Generation', 'Manual UW Path', 'Best Online Way To Know Your Premium', 'Rejected Path', 'Non acceptance CU', 'View Policy ID', 'Get instamojo payment details Reserved CU', 'Recommendations for you', 'Customer ID generation', 'User Access Path', 'Here is your premium', 'New user Access Mode', 'Display payment path', 'Insurance Assist']"
877,5387065718,4367115390,Password Generator App,"['Extract Date', 'AddNameApp', 'View Result3', 'AddVR3VR4', 'View Result10', 'NSL String Functions', 'View Result7', 'ViewPassword', 'View Result1', 'MonthCut', 'AddVR8VR9', 'View Result8', 'YearCut', 'View Result4', 'Enter User details', 'View Result11', 'NSL DateTime Functions', 'View Result9', 'AddVR7VR10', 'View Result2', 'View Result5', 'Extract Year', 'NameCut', 'Extract Month', 'AutoDataVR12', 'View Result6', 'AppCut']"
878,348958343480,1524574444395,Movie Review App Admin,"['Movie DB', 'MRA1', 'Admin Homepage Movie Review', 'update reserved cu', 'search reserved cu', 'View updated movie DB']"
879,-644060957,1041117656,Policy_Reinstatement,"['NSL_emailReservedCu', 'Sending email about lapsed policy', 'Reinstatement_DB']"
880,1099874251842,1717636180211,LI or SU 0410,"['Show DB 0410', 'search reserved cu', 'create reserved cu']"
881,6374866311,1627806258922,Quiz Master,"['Userid_generator', 'DisplayLeaderBoardNew', 'DisplayBadgeForScore', 'CNA2', 'PickCriterias', 'Log_in', 'create reserved cu', 'CNA1', 'passdataforscore', 'search reserved cu', 'Choose Next Action']"
882,-2086293921,6156596205,Progress Report,"['Report Card', 'Teacher Login', 'Display Student Gradesheet', 'Display Reportcard', 'Search Class', 'Generate Reportcard']"
883,3860785691,3062748238,logo database,['Logos and Slogans level 2']
884,1633424829,-1095736478,Allocate Inspector for Inspection,"['Allocate inspector', 'Send Email Reserved CU', 'Generate Internal Movement Request', 'No Material Movement', 'Enter Notification input for inspection movement', 'Search Storage Details', 'Generate Inspection  Internal Movement request email content', 'Enter Notification input for inspection allocation', 'Select Movement Requirement', 'Send Push Notification Reserved CU', 'Enter Inspection Request ID', 'Generate Inspection Allocation request email content', 'Generate Internal MovementRequest ID']"
885,4925748752,3867593539,NSL Policy Quote Management,"['search reserved cu', 'Rejected Path', 'Purchase summary', 'Policy purchase', 'Here is your premium', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Welcome to Brane Insurance', 'Enrollment Initiation', 'Manual UW Path', 'MacMM1', 'Display payment path', 'Health_Insurance_Inputs', 'Insurance Assist', 'View Customer Details', 'New user Access Mode', 'Explore Products', 'View Customer ID', 'Customer ID generation', 'GST value capture', 'User Access Path', 'Existing Customer Access Mode', 'Get instamojo payment details Reserved CU', 'Recommendations for you', 'Automated Processing Path', 'Insurance_Analytics_Response_New', 'GST Application']"
886,4836697387,22550333617,Multivalue_entity_save_practice_ak,"['Multivalue_entity_save_CU_practice_ak', 'Multivalue_entity_save_createCU_practice_ak']"
887,-2086293921,6133905575,Librarymanagement,"['UpdateStatusofBorrowRequest', 'SendStatusNotificationtoStudent', 'Student Login', 'RaisingBookRequest', 'AddStudent', 'SearchForaBook', 'SendBookRequestNotification', 'ViewDetailsOfBook', 'Send Email Reserved CU', 'Book Search', 'Add Books', 'UpdatingBorrowRequest', 'TypeSelection', 'SelectionType', 'RaiseBorrowRequest']"
888,1183218792,-1456415265,Automated email generation FE504,"['Payment confirmation FE504', 'Show Payment FE504', 'Send Email Reserved CU', 'Get Donor Details FE504', 'Get instamojo payment details Reserved CU']"
889,4925748752,6284906512,NSL Policy Quote Management,"['search reserved cu', 'Rejected Path', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Manual UW Path', 'Welcome to Brane Insurance', 'MacMM1', 'Health_Insurance_Inputs', 'View Customer Details', 'Insurance Assist', 'Existing Customer Access Mode', 'Explore Products', 'GST value capture', 'User Access Path', 'New user Access Mode', 'GST Application', 'Enrollment Initiation', 'Recommendations for you', 'Here is your premium', 'Automated Processing Path', 'Insurance_Analytics_Response_New']"
890,5387065718,2501611536,DoctorPet,"['Selfhelp', 'SendConfirmation', 'BookingConfirmation', 'Paynow', 'Online payment', 'Displaydoc', 'Search Docid', 'Login ', 'Card Payment ', 'Send Email Reserved CU', 'Consultation ', 'Display consultant details', 'Register Student', 'Selfhelpvideos', 'Showurl', 'Search pincode ', 'Getpaymentdetails', 'Consultationdetails', 'Welcome user', 'AppointmentDetails', 'YourPetDetails', 'Confirmpayment', 'Get instamojo payment details Reserved CU']"
891,5924478313,5142835741,House Help Application,"['Storetransactiondetail', 'Choose Service', 'Choose_Action', 'Fetch provider details', 'L3', 'L1', 'L2', 'Auto ID', 'CARD', 'Send Email Reserved CU', 'CASH Coupon', 'Login Credentials', 'P2', 'CARD Coupon', 'P1', 'MachineCU', 'htmltemplatebackend', 'Confirm_details', 'display_my_transaction', 'Request_new_service', 'View_my_transactions', 'CASH', 'htmlmachinegenerate', 'Display provider details', 'generate invoice', 'Provide feedback']"
892,903612356092,2058763017506,payment_gateway8921,"['cardpayment8921', 'payment summaty8921', 'UPI payment8921', 'choose_payment8921']"
893,-235533008,3069591055,Investment Reclassification Transaction Master List Update Solution,"['Create Investment Purchase Transaction', 'Create Investment Transaction', 'Create Investment Sale Transaction', 'Search Approved Investment Reclassification ID']"
894,4872940652,2511191375,ChecklistDataUploadGSI ,"['EntityAuditPlanTwo', 'EntityAuditPlanOne', 'EntityMonthlyData']"
895,1869112909622,1849261265761,reserve update 922,"['update cu1 922', 'update reserved cu']"
896,-2086293921,5159488924,GroGarden,"['Search from plant', 'WriteorViewnotes', 'Go Garden Notes', 'GG2', 'Growmore', 'Know about plants', 'ViewNotes', 'Welcome_Page', 'GG1', 'Know about plant varieties']"
897,1099874251842,1847775073362,Checklist Receivables,"['Checklist receivables_AM', 'Receivables Checklist', 'create auditid_AM', 'generatechecklist_ID']"
898,-235533008,5260677762,Solution for Investments Valuation,"['Valuation of Investments', 'Search Investment Name']"
899,4617660863,2957090443,Approve Organizational Security,"['search audit plan 900 0706', 'Approve OS ID', 'Approve organizational security', 'Search OS Database', 'HTML AOS CU', 'Approve OS DATABASE', 'Send Email Reserved CU', 'HTML AUDITOR AOS', 'HTML AUDIT DIRECTOR AOS']"
900,1183218792,1822617543,pdf preview FE504,['Preview FE504']
901,3043381987,4358778342,NSL Customer Portal,"['Health Insurance Assist', 'Welcome to your portal']"
902,-2086293921,3761667848,Guide to Flora,"['Enter user login', 'SearchYourPlant', 'SelectAction', 'YourPlant', 'Life Span', 'OnBasisOf', 'Water and Soil', 'Classification']"
903,1981736914,1646591458,FinalRegression,"['Output', 'Final Prem', 'Parameters']"
904,5236398333,3450958072,AddToCartMA,"['ProductSearchMA', 'SearchItemMA', 'SearchFilterMA', 'OrderIdMA']"
905,5564071417,3365568671,Carousell Buyer,"['SU2', 'Existing login_0405', 'URL_0405', 'select type of user_0405', 'Store personal info_0405', 'SU1', 'Get instamojo payment details Reserved CU', 'Verify display_0405', 'Show_3_0405', 'Shipping charge_0405', 'D1', 'Self pick_0405', 'Verify_0405', 'select pick up_0405', 'D2', 'Payment_0405']"
906,1981736914,-2107191042,High Profile Customer Workflow,"['CSM Request Finalisation', 'Request Approval']"
907,1704923815,5003420847,Agent Commission Logic GSI,"['Agent Commission Logic BasicCU', 'search reserved cu']"
908,1981736914,2100035263,cs,"['CustomerProfile_', 'Customer Accessing Portal']"
909,296576707,4871611461,Order Product,['Register  Customer']
910,4617660863,3467261826,Audit director approval,"['Select Checklist for Approval', 'Enter Approve ID']"
911,-644060957,103272356,customerreinstatement,"['Payment by debit card_', 'Payment by credit card_', 'NSL_emailReservedCu', 'NSL_smsReservedCu']"
912,-2086293921,5433601640,Librarymanagement,"['Book Search', 'UpdatingBorrowRequest', 'SendStatusNotificationtoStudent', 'UpdateStatusofBorrowRequest', 'AddStudent', 'RaisingBookRequest', 'Student Login', 'Send Email Reserved CU', 'ViewDetailsOfBook', 'TypeSelection', 'SendBookRequestNotification', 'SearchForaBook', 'RaiseBorrowRequest', 'SelectionType', 'Add Books']"
913,4617660863,3220169224,Audit Initiation Phase,"['LS2', 'Select Further Action', 'FA3', 'Login or Signup', 'Login Details', 'FA2', 'LS1', 'Verify Backend', 'Generate an Audit ID', 'Create an Audit Plan', 'Log In', 'Sign up details', 'FA1']"
914,1869112909622,1821537621221,Nsl string 922,"['NSL String Functions', 'Capture values 922', 'view values 922']"
915,1981736914,547952466,PolicyRewriteV6,"['Sms Confirmation After Payment_2', 'NSL_emailReservedCu', 'Debit Card Payments_2', 'CCE receives request from customer_2', 'Send whatsapp message Reserved CU', 'Rewrite Intiation_2', 'NSL_smsReservedCu', 'CCE Sends Payment Detail To Customer_2', 'Customer Makes Payment_2']"
916,-1731124370,-433365374,Customer Health Insurance Policy Cancellation,"['Cancellation Mode', 'request Confirmation', 'Self Submit', 'Login Page', 'CCE Assistance', 'Customer User Details']"
917,1704923815,-799046923,Logic Linear Regression,"['Summation CU', 'Region Finder CU', 'Smoking Category Finder CU', 'Default Weights CU', 'End Premium Display', 'Gender Finder CU', 'Premium Payment Calculator']"
918,4872940652,3904644192,Checklist Dashboard,"['Enter Checklist Inputs', 'MCUBudgetHours CU', 'MCUTravelBudget CU', 'Input for Actual Hours', 'Input for Travel Budget', 'MCUVariance', 'MCUActualHours CU', 'MCUActualTravelCost CU', 'Input for Actual Travel Cost', 'Review Totals', 'View Summary of Metrics', 'Display Checklist Inputs']"
919,-1731124370,-1939875347,Health Insurance Policy Buy Quote,"['Reconfirm the details for product recommendations', 'proposer Info', 'nominee Submission', 'Coverage Selection', 'Submit Enrollment', 'netbanking Payment', 'New Enrollment', 'view Premium Summary', 'payment Confirmation', 'card Payment', 'policy Purchase']"
920,1099874251842,2306698704,Explore Charts 2705,"['Generate LInk 2705', 'Generate KPI Chart 2705', 'Input Data 2705']"
921,6374866311,1118916837507,Quiz Master,"['DisplayBadgeForScore', 'passdataforscore', 'CNA2', 'PickCriterias', 'Log_in', 'CNA1', 'search reserved cu', 'Choose Next Action', 'Userid_generator', 'DisplayLeaderBoardNew', 'create reserved cu']"
922,3401235771,2741293481,Career Help Advice,"['SIA1', 'Login CU', 'Display Answer', 'View Answer', 'Thankyou page', 'Sample Interview Answers', 'FAQ', 'SIA2', 'Select_CHA', 'Tips and Tricks', 'HR Interview', 'Submit Answer']"
923,1981736914,-486765811,Logic Linear Regression,"['Smoking Category Finder CU', 'Default Weights CU', 'Region Finder CU', 'Gender Finder CU', 'Premium Payment Calculator']"
924,-644060957,-1204348001,HelpDesk,"['CustomerHelpDesk_', 'Intiatecallback_']"
925,756132957,3972292950,Order Fulfillment Notification,"['Send Email Reserved CU', 'Generate Dispatch request email content', 'EnterNotificationInputForDispatchRequest', 'Update Sales OrderStatus', 'UpdateSalesOrderStatusInput', 'SearchSalesOrderDetails', 'Send Push Notification Reserved CU', 'SearchMaterialSalesOrderIDToFulfill']"
926,3860785691,2166041596,Student Database,['Student Database']
927,1099874251842,939196009006,CP 0410,['Create 0410']
928,-644060957,366425803,customerchoosesmenu,['Customer Menu Options']
929,4617660863,4934724404,Audit Plan Approval by Director,"['R1', 'Default value pass', 'Audit Director login', 'Search Specific Audit Plan', 'Choose Further Action', 'R2', 'default pass 3', 'Select ID for Approval', 'Search Backend Pending plans', 'Verify Database Credentials', 'default pass 2', 'Take action on the plan', 'Search Org Database']"
930,-235533008,924041903,Solution for Share allotment,"['Allot shares', 'Search Share Application']"
931,-644060957,2022273502,My Services,"['Customer Pays Premium', 'Auto Pay Registration']"
932,5016701164,5437068694,Search News by Date,"['Search News By Date', 'View News by Date']"
933,6374866311,382967041651,Quiz Master,"['DisplayBadgeForScore', 'passdataforscore', 'PickCriterias', 'CNA2', 'Log_in', 'CNA1', 'search reserved cu', 'Choose Next Action', 'Userid_generator', 'DisplayLeaderBoardNew', 'create reserved cu']"
934,-2086293921,5024447045,My Atlas,"['Welcome to Astronomy', 'Know About the Planet', 'Know about Planet', 'Select The Planet You want to Learn ', 'Choose the Stars you want to know about', 'Select What You want to learn', 'Student Database', 'Login ']"
935,2731191458,2289695806,Family Album,"['SearchImage', 'C2', 'Welcome Page', 'C1', 'ViewImage', 'AddImage', 'Home Page']"
936,5387065718,6158848630,Women Safety ,"['Alert sms', 'Post travel display ', 'Static info', 'Post travel', 'dailytravelsdisplay', 'Post travel search', 'Select your next step', 'StaticInformation', 'Dailytravels', 'Post travel details', 'DailyTravels', 'NSL_smsReservedCu', 'Register Personal Information ', 'Welcome ', 'daily travels search ', 'Login ']"
937,1099874251842,1922180154393,Calculation of expenses,"['Addition cu', 'Choose Role2', 'Days Difference', 'Choose Role1', 'Choose Role', 'days calculation', 'display', 'Machinereserve', 'summing total cost', 'Choose Role3', 'total cost', 'search reserved cu', 'NSL DateTime Functions']"
938,5387065718,5586014823,My Residency Management,"['UpdateResidentData', 'UpdateVisitorsInformation', 'UserLogin', 'UpdateMaintenenceDetails', 'UpdateDetails', 'SendCirculars', 'ChooseActionToPerform', 'LoginAs', 'AdminLogin', 'Register Student', 'GenerateVisitorId', 'Login ', 'SearchResident']"
939,1704923815,6091754650,NSL Health Insurance Quote Management,"['Purchase summary', 'Policy purchase', 'We heard you', 'BMI Evaluation', 'NSL_emailReservedCu', 'The Purchase Channel Declaration', 'Enrollment process', 'Check your BMI', 'Customer Receipt Initiation', 'NSL_smsReservedCu', 'Access for new user', 'User access', 'Issuance of receipt', 'NSL_AadharCardReservedCU', 'GST value capture', 'Explore Products', 'GST Application', 'Enrollee details', 'Access for existing customer', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'Pend the enrollment', 'Your eKYC', 'Customer details confirmation', 'Macbmi2', 'KYC submission and verification', 'Premium Receipt ID', 'Display payment path', 'Here is your premium', 'Receipt Generation', 'Confirm the plan', 'Let us know your ask', 'Recommendations for you', 'Get instamojo payment details Reserved CU', 'Generating Receipt ID']"
940,3295498119,5300491637,German Dictionary,"['German Words', 'EnglishAnswers']"
941,1633424829,4077088122,Dispatch Material from Store,"['EnterMaterialSalesOrderMovement RequestID', 'GeneratePackagingRequest ID', 'GenerateInvoice ID']"
942,-644060957,-19896037,Registration For Autopay,['Auto Pay Registration']
943,1981736914,-69207354,Round Robin Database GSI,['Auditor Dashboard CU']
944,2048127652570,62444412521,New Carrier Master,"['search reserved cu', 'View Vendor Master', 'Send sms Reserved CU', 'SearchVendor', 'Recording New Carrier Details', 'Carrier Registration Email Notification Input', 'Carrier Registration SMS Notification Input', 'Search Vendor Id', 'Proceed Search With VendorId', 'Search Vendor Name', 'Send Email Reserved CU', 'Add More Carrier']"
945,-644060957,-1371057123,customerportal_healthInsurance,"['Customer Menu Options', 'Customer Accessing Portal', 'ProvidingServicesToCustomer']"
946,4925748752,3218986856,NSL Policy Quote Management,"['Rejected Path', 'Insurance_Analytics_Response_New', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Manual UW Path', 'Welcome to Brane Insurance', 'MacMM1', 'View Customer Details', 'Insurance Assist', 'Existing Customer Access Mode', 'New user Access Mode', 'Health_Insurance_Inputs', 'Explore Products', 'Enrollment Initiation', 'User Access Path', 'Recommendations for you', 'Automated Processing Path', 'search reserved cu']"
947,1440882322569,1193740798966,Maid Services,"['CheckOut', 'show 2994', 'Get instamojo payment details Reserved CU', 'User Select Service', 'Checkout ', 'URL 2994', 'Service Type']"
948,4617660863,4331886872,Audit Plan Approval by Director,"['View Directors Dashboard', 'Store data for Aggregation', 'default pass 2', 'Verify Database Credentials', 'Generate Directors Dashboard', 'Default value pass', 'Extract Percentage', 'R2', 'Generate Approved Count', 'Inputsforaggmach', 'Inputs for Director Dashboard', 'Select ID for Approval', 'Search Backend Pending plans', 'Audit Director login', 'HTML percentage backend 1', 'Calculate Parameters backend', 'Generate SFA Count', 'Search Specific Audit Plan', 'Choose Further Action', 'default pass 3', 'Search Org Database', 'R1', 'Take action on the plan', 'Generate Not Approved Count']"
949,-2086293921,3697542706,Brand Zoo,"['Show my score', 'Welcome to Quiz ', 'displaybeginnerresult', 'Calculate Score', 'Quiz Mode', 'brandsearch7', 'Intermediate Level', 'brand search match2', 'Confirm Password', 'band searchmatch3', 'brandsearch5', 'calculate my score', 'brand searchmatch6', 'Login ', 'Beginner level', 'Register Student']"
950,-235533008,5918325717,Loan Repayment Accounting,"['Create Debit Accounting Entry', 'Search Chart of Accounts', 'Search Repayment Loan ID', 'Create Credit Accounting Entry']"
951,3295498119,4088700483,German Dictionary,"['EnglishAnswers', 'German Words']"
952,1633424829,-1298417038,Inspect Goods,"['Send Email Reserved CU', 'Enter Inspection Report Details', 'Generate Inspection Report email content', 'Register Post Inspection Details', 'Send Push Notification Reserved CU', 'Enter Inspection Request ID', 'Generate InspectionReport ID', 'Enter notification input for inspection report']"
953,3579802387,4789137635,Add recipe,['Add recipe']
954,1633424829,3481468334,DispatchMaterialFromStoreProcess,"['FurtherDispatch Selection', 'AddingProductToPackaging List', 'EnterSalesOrderPackagingRequest', 'Search CustomerDetails', 'InputToUpdate Storage', 'DisplayRequestDetailsAndConfirmDispatch', 'GeneratePackaging Request', 'SearchStoragedetailsToFulfill', 'SearchSales Order', 'UpdateSalesOrder ProductDetails', 'UpdateSalesOrderBasic Details', 'Generate Invoice Details', 'ExtractQuantityOfdispatch', 'UpdateGoods Status', 'AddingProductToInvoice List', 'UpdateSalesOrderStatus', 'EnterInvoice Details', 'SearchSalesOrderProduct Details']"
955,3751601345,3412040773,Audit director approval for AP,"['Disapproved modifications', 'HTML Approved CU', 'Search Audit Plan 0706', 'htmlmailcu01', 'Send Email Reserved CU', 'Approval Status 2804', 'HTML Disapproved CU', 'htmlmailcu2']"
956,1860005524710,2118783389534,Area Of Triangular Plot GSI,"['Mac AOT CU', 'Area Of Triangular Plot CU', 'Mac AOT CU4', 'Mac Semi Perimeter CU', 'View Area Of Triangular Plot CU', 'Mac AOT CU3', 'NSL Decimal Number Functions', 'Mac AOT CU2']"
957,1099874251842,1082911221110,Checklist Receivables,"['Checklist receivables_AM', 'generatechecklist_ID', 'create auditid_AM']"
958,-2086293921,3963151223,States and Capitals v1,"['Learn State and Capitals', 'Wish to Take Quiz', 'Take Quiz', 'Choose ActionV1', 'Displayv1', 'Select State ', 'Login ', 'Ready for Quiz', 'Exit']"
959,1374883019097,4829511821,Dog Walking,"['Search Walker', 'View Walker', 'Customer Check Out', 'Get instamojo payment details Reserved CU', 'Enter Details', 'show 2994', 'Customer Check Out View', 'URL 2994', 'Home Page Dog Walking']"
960,-235533008,-2037427362,Solution for Share Application,"['NSL_PancardReservedCU', 'Send Email Reserved CU', 'View Share Application Solution Summary', 'Share Application Email Template', 'Capture Share Application Details', 'Upload Share Application documents']"
961,677977564,994170867,Accounting for Share Application,"['Create Debit Accounting Entry', 'Search Share Application Id', 'Create Credit Accounting Entry', 'Search Chart of Accounts']"
962,1981736914,2611859859,Generate QR code GSI,"['GetQRdetails', 'GetQRcode', 'NSL_GenerateQRCode', 'NSL String Functions', 'QRCU1']"
963,3043381987,4893742931,NSL Health Insurance Quote Management,"['SupushCU', 'Send whatsapp message Reserved CU', 'QR Code Cu3', 'User access', 'VID', 'Check your BMI', 'QR Code CU2', 'Customer Receipt Initiation', 'We heard you', 'Access for new user', 'NSL_emailReservedCu', 'The Purchase Channel Declaration', 'Purchase summary', 'Policy purchase', 'BMI Evaluation', 'View Policy ID', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'Visit ID Details', 'Pend the enrollment', 'Confirm the plan', 'View policy issuance document', 'Visitor DCU', 'Enrollment process', 'Explore Products', 'View Customer ID', 'Send Push Notification Reserved CU', 'Generation of policy issuance document', 'Issuance of receipt', 'QR Code CU1', 'NSL_GenerateQRCode', 'NSL_AadharCardReservedCU', 'GST Application', 'GST value capture', 'Enrollee details', 'NSL String Functions', 'Access for existing customer', 'KYC submission and verification', 'Your Health Insurance ID Card', 'Let us know your ask', 'Here is your premium', 'Policy ID Generation', 'Your eKYC', 'Customer details confirmation', 'Macbmi2', 'Generating Receipt ID', 'Get instamojo payment details Reserved CU', 'Issuance initiation', 'Premium Receipt ID', 'Display payment path', 'Recommendations for you', 'Customer ID generation', 'Health Insurance ID Generation', 'ID Initiation', 'Receipt Generation']"
964,-644060957,-1523033233,PolicyReinstatement_DB,['Reinstatement_DB']
965,570940159782,702278997472,email_whatsapp_0610,"['Send whatsapp message Reserved CU', 'Send Email Reserved CU', 'capturemobile_0610', 'captureemail_0610']"
966,-2086293921,2782922465,FIRST AID MANAGEMENT,"['Choose Action', 'Take Step', 'Login ', 'Show First aid ', 'Helping Hands', 'Exit from Solution', 'Generate HTML', 'Access My Dictionary', 'Search First aid', 'Search Ambulance', 'What is the condition of patient', 'Proceed to Solution', 'Show Near Ambulance ', 'Learn About First Aid']"
967,1981736914,580359217,health checkup for insuree,"['NSL_smsReservedCu', 'NSL_emailReservedCu', 'Booking confirmation through sms']"
968,1704923815,2484368092,NSL Health Insurance Quote Management,"['Policy ID Generation', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'Pend the enrollment', 'Issuance of receipt', 'NSL_GenerateQRCode', 'NSL_AadharCardReservedCU', 'QR Code CU1', 'Explore Products', 'View Customer ID', 'GST Application', 'GST value capture', 'Generation of policy issuance document', 'Check your BMI', 'QR Code CU2', 'Customer Receipt Initiation', 'Enrollee details', 'Send whatsapp message Reserved CU', 'QR Code Cu3', 'User access', 'Purchase summary', 'Policy purchase', 'Access for new user', 'Access for existing customer', 'We heard you', 'BMI Evaluation', 'NSL_emailReservedCu', 'The Purchase Channel Declaration', 'Enrollment process', 'Get instamojo payment details Reserved CU', 'Issuance initiation', 'Recommendations for you', 'Generating Receipt ID', 'View Policy ID', 'View policy issuance document', 'Health Insurance ID Generation', 'ID Initiation', 'Premium Receipt ID', 'Display payment path', 'Customer ID generation', 'Receipt Generation', 'Confirm the plan', 'Let us know your ask', 'KYC submission and verification', 'Your Health Insurance ID Card', 'Here is your premium', 'NSL String Functions', 'Your eKYC', 'Customer details confirmation', 'Macbmi2']"
969,1704923815,1286377284,Round Robin Employee DB,['Employee Status CU']
970,-235533008,428655831,Update Chart of Accounts,['Update Chart of Accounts']
971,-2086293921,3291786952,Connecting Mentors,"['Look for your Mentor', 'Please select your preferred subject', 'Student Directory', 'Search Your Mentor', 'Student Admission Card', 'Generate ID Card', 'Student Login Details', 'Add to your Mentor list', 'Information of Enrolled Students', 'Find your Mentor ', 'Update Mentor List', 'Send Email Reserved CU', 'Welcome page ', 'Go on with the execution']"
972,4836697387,2986436533,agg_practice_ak,"['Aggregate Reserved CU', 'agg_input_practice_ak', 'agg_output_practice_ak']"
973,5387065718,1855684415488,My Account Access,"['SubjectIdMa', 'Display Cancelled Orders', 'Payment via Instamojo', 'NSL HTML Template', 'Search Orders', 'Display Final Cost', 'Aggregate Reserved CU', 'InputAggDetails', 'Cancelling Orders', 'View Orders Details', 'QueryAutoIdGeneratorMA', 'search reserved cu', 'Generate Email for Customer', 'Payment after Discount', 'Book Products', 'Generate Email for Cancellation', 'Choose Action Required', 'Discount Offered', 'Canceller Orders', 'ContactForm', 'SearchTransactionID', 'Send Email Reserved CU', 'DisplayOrders', 'Exchange Orders', 'Select Action to Perform', 'create reserved cu', 'Final Cost after Discount', 'Contact Customer Care', 'Without Discount', 'Store cost', 'FAQsMA', 'COD Payment', 'ReviewCart']"
974,-1560122000,-1483451865,HealthInsurance PolicyCancellation,"['customerlibrary2', 'Cancelinitiation1', 'CCEsupportforcancellation', 'NSL_emailReservedCu', 'mac_act', 'Cancellationsubmission', 'CSRsupport', 'Requestonhold']"
975,1869112909622,621148297272,Hospital walkin 922,['hospital visit 922']
